rating,review_count,price_level,lat,lng,suitability
0.75,0.016514998314796,0.3333333333333333,0.6716614454825844,0.3994748687171068,0.4918446485377568
0.8,0.0092686215032018,0.3333333333333333,0.9639599678412196,0.595519569547605,0.5340878966537352
0.8500000000000001,0.0035389282103134,0.3333333333333333,0.5059466053062351,0.6816359262229525,0.5337741383728869
0.825,0.0003370407819346,0.3333333333333333,0.6950320201824525,0.5563546058929205,0.5260037768716824
0.725,0.0018537243006403,0.0,0.4629757977322697,0.1888403135267253,0.5231469228531419
0.8999999999999999,0.0074148972025615,0.0,0.4602034875662184,0.1953074475516132,0.5950000159166601
0.8,0.0045500505561172,0.3333333333333333,0.6404036483601772,0.3143027136093224,0.5024336665986435
0.875,0.0053926525109538,0.0,0.6625821296887011,0.3298238352690532,0.6012380940011739
0.7749999999999999,0.0225817323896191,0.3333333333333333,0.972263036788604,0.5877460744495693,0.5281083086121278
0.825,0.0023592854735422,0.3333333333333333,0.4671342629813466,0.4229505652276657,0.5085453603858467
0.8,0.0062352544657903,0.3333333333333333,0.7833716836240114,0.4878029852288819,0.5187626431157152
0.875,0.0062352544657903,0.3333333333333333,0.7879044107455115,0.4790982228316807,0.5485540413519301
0.7749999999999999,0.4716885743174924,0.3333333333333333,0.2703002411910233,0.5768683550197693,0.6271983354391207
0.8,0.0023592854735422,0.3333333333333333,0.584957445038981,0.2754999094599952,0.4970639867003449
0.825,0.0310077519379845,0.3333333333333333,0.3021818081007268,0.4397651136923741,0.5097330050043838
0.7,0.0069093360296595,0.0,0.7833716836240114,0.6123211837441431,0.5518574441773056
0.7749999999999999,0.001685203909673,0.3333333333333333,0.4158465249092273,0.6725819385881096,0.4982603176811021
0.8999999999999999,0.0043815301651499,0.0,0.465748107898321,0.2121219960163216,0.595207964245277
0.8500000000000001,0.0030333670374115,0.3333333333333333,0.704735105763632,0.5602348863076259,0.5374918430481198
0.8,0.001685203909673,0.3333333333333333,0.2245571234509498,0.6195514395840291,0.4960443226579842
0.925,0.0074148972025615,0.0,0.4394111613207769,0.2211759836509372,0.6052538264093542
0.825,0.0141557128412537,0.3333333333333333,0.3409941504255585,0.8601288253098573,0.5276361959724802
0.7749999999999999,0.0080889787664307,0.3333333333333333,0.9774333952482834,0.6084538375973807,0.5250543886055458
0.825,0.0069093360296595,0.3333333333333333,0.6029774611183711,0.0297488165144841,0.497042448023874
0.825,0.0062352544657903,0.3333333333333333,0.4685204180643723,0.3233567012443927,0.5047977656385088
0.825,0.0091001011122345,0.3333333333333333,0.8679271436888598,0.5576480326978981,0.5373421224863416
0.7749999999999999,0.0023592854735422,0.3333333333333333,0.2938648776025161,0.210828569211344,0.469275791316089
0.875,0.1430738119312436,0.6666666666666667,0.2564386903607101,0.517370721990801,0.4982792808636153
0.8500000000000001,0.0033704078193461,0.3333333333333333,0.750492085054475,0.6032801303774704,0.5420330664507346
0.875,0.0053926525109538,0.0,0.4186188350752786,0.2858473238998158,0.5868411037020409
0.75,0.0055611729019211,0.3333333333333333,0.2703002411910233,0.1332229609126898,0.4551778453090954
0.825,0.0021907650825749,0.0,0.4227773003244124,0.1371032413273951,0.5586512566073628
0.75,0.0074148972025615,0.0,0.6590058495744984,0.3795043588484077,0.5541499795819138
0.8999999999999999,0.0043815301651499,0.3333333333333333,0.6297579773225266,0.4874666942598651,0.5505090259619979
0.8999999999999999,0.0050556117290192,0.0,0.3493110809237123,0.2754999094599952,0.5927572330378912
